,time,moving,distance,gap_distance,watts,watts_calc,heartrate,cadence,velocity_smooth,pace,gap,lat,lng,temp,altitude,altitude_smooth,grade_smooth,distance_calc(m),gps_delta(m),weight_bike_rider_50,weight_bike_rider_60,weight_bike_rider_70,weight_bike_rider_80,weight_bike_rider_90,weight_bike_rider_100,weight_bike_rider_110,weight_bike_rider_120,speed_from_sensor(m/s),speed_from_gps(m/s),wind_resistance_sensor(N),wind_resistance_gps(N),accel_sensor(m2/s),accel_gps(m2/s)
13,13,   true,69.1,71.3,324,249,127,68,6.1,0.15904572564612324,0.15023474178403756,51.230011,-0.334413,16,90.6,90.97765665238262,3.1,67.09655295549021,6.522561690160229,50,60,70,80,90,100,110,120,6.499999999999993,6.522561690160224,14.24830085249997,14.347385054854985,0.19999999999998863,0.24871724384270522
14,14,   true,75.5,78.4,328,222,128,68,6.2,0.15518913676042678,0.14807502467917075,51.229954,-0.334425,16,90.8,91.00414620889043,3.0,73.48950261893268,6.392949663442471,50,60,70,80,90,100,110,120,6.400000000000006,6.392949663442465,13.813263974400027,13.78284693757362,-0.09999999999998721,-0.1296120267177585
15,15,   true,82.3,86.0,288,274,129,68,6.4,0.1522359657469077,0.1454898157129001,51.229893,-0.334435,16,91.0,91.03055373750145,3.8,80.3080388357498,6.818536216817117,50,60,70,80,90,100,110,120,6.799999999999997,6.818536216817122,15.593880033599989,15.679011064829114,0.3999999999999915,0.42558655337465723
16,16,   true,88.9,93.4,257,219,130,69,6.5,0.14897579143389195,0.14367816091954022,51.229834000000004,-0.334448,16,91.2,91.05648755126188,3.8,86.93069220877774,6.622653373027947,50,60,70,80,90,100,110,120,6.6000000000000085,6.622653373027944,14.69008248840004,14.791097950080106,-0.19999999999998863,-0.1958828437891782
17,17,   true,95.4,100.6,239,386,131,68,6.6,0.14763779527559054,0.14,51.229777,-0.334461,16,91.6,91.08240918302937,3.1,93.33311514644511,6.402422937667368,50,60,70,80,90,100,110,120,6.5,6.402422937667367,14.248300852500002,13.823724915945615,-0.10000000000000853,-0.22023043536057685
18,18,   true,101.9,107.7,246,233,132,68,6.6,0.14395393474088292,0.13793103448275862,51.229719,-0.334472,16,91.8,91.10614203304537,3.0,99.82774339518568,6.494628248740567,50,60,70,80,90,100,110,120,6.5,6.494628248740568,14.248300852500002,14.22476032895493,0.0,0.09220531107320085
19,19,   true,108.5,114.5,243,82,132,68,6.6,0.13875123885034688,0.13539651837524178,51.229658,-0.334475,16,91.8,91.12628947684765,1.4,106.61384973284866,6.786106337662989,50,60,70,80,90,100,110,120,6.599999999999994,6.786106337662986,14.690082488399977,15.530222748484993,0.09999999999999432,0.29147808892241756
20,20,   true,115.7,121.7,295,302,132,70,6.7,0.1347449470644851,0.13245033112582782,51.229594,-0.334476,16,92.0,91.14408521604538,0.0,113.73066567562421,7.116815942775543,50,60,70,80,90,100,110,120,7.200000000000003,7.1168159427755455,17.482412217600015,17.080785215110257,0.6000000000000085,0.33070960511255976
21,21,   true,123.0,129.0,48,102,132,0,6.8,0.1308411214953271,0.12962962962962962,51.229528,-0.33447899999999997,16,92.0,91.15773790824534,0.0,121.0725031428617,7.341837467237493,50,60,70,80,90,100,110,120,7.299999999999997,7.341837467237497,17.97140715809999,18.17799146636356,0.09999999999999432,0.22502152446195112
22,22,   true,130.5,136.3,49,0,132,46,7.0,0.12974051896207586,0.1294820717131474,51.229461,-0.33448,16,91.8,91.16609712962598,-1.3,128.52288861561496,7.4503854727532435,50,60,70,80,90,100,110,120,7.5,7.450385472753254,18.969631312500002,18.719482980502526,0.20000000000000284,0.1085480055157575
23,23,   true,138.0,143.4,262,101,132,78,7.2,0.12596899224806202,0.12670565302144252,51.229393,-0.334477,16,91.8,91.17108117779631,-2.5,136.08702856609375,7.564139950478788,50,60,70,80,90,100,110,120,7.5,7.56413995047879,18.969631312500002,19.295475010130538,0.0,0.11375447772553571
24,24,   true,146.0,151.0,254,0,132,83,7.5,0.12218045112781953,0.12392755004766445,51.229321,-0.334477,16,91.6,91.17090459735113,-2.4,144.09306328503564,8.006034718941901,50,60,70,80,90,100,110,120,8.0,8.00603471894189,21.583224960000003,21.61579941559636,0.5,0.4418947684631007
25,25,   true,154.5,159.0,188,0,131,87,7.8,0.11616650532429815,0.11904761904761905,51.229245,-0.334484,16,91.2,91.16433134360683,-2.9,152.55792234266437,8.464859057628743,50,60,70,80,90,100,110,120,8.5,8.464859057628729,24.3654375525,24.16438942940767,0.5,0.4588243386868385
26,26,   true,163.5,167.6,170,41,131,89,8.1,0.11299435028248588,0.11605415860735012,51.229164000000004,-0.334494,16,91.0,91.15454129384364,-2.2,161.59158696639597,9.033664623731585,50,60,70,80,90,100,110,120,9.0,9.033664623731596,27.316269090000002,27.521005044172618,0.5,0.568805566102867
27,27,   true,173.0,177.0,159,66,131,91,8.5,0.11019283746556473,0.11320754716981132,51.229079,-0.334504,16,90.8,91.1418791047778,-1.1,171.068770159671,9.477183193275037,50,60,70,80,90,100,110,120,9.5,9.477183193275039,30.435719572500005,30.28969599742181,0.5,0.4435185695434427
28,28,   true,182.5,186.4,173,186,132,92,8.9,0.10848126232741616,0.11059907834101383,51.228994,-0.334516,16,90.8,91.13009017013029,-0.5,180.55720193060532,9.488431770934309,50,60,70,80,90,100,110,120,9.5,9.488431770934312,30.435719572500005,30.361641044935833,0.0,0.011248577659273451
29,29,   true,192.1,196.0,273,200,131,93,9.2,0.10576923076923077,0.10848126232741616,51.228908000000004,-0.33453,16,90.8,91.11908716445929,-0.5,190.1695253114215,9.612323380816166,50,60,70,80,90,100,110,120,9.599999999999994,9.612323380816179,31.079843942399968,31.159688647400205,0.09999999999999432,0.12389160988186632
30,30,   true,201.8,205.5,217,205,132,96,9.5,0.10367577756833177,0.10597302504816956,51.228821,-0.334542,16,90.8,91.1087940301219,-1.0,199.87950296002768,9.709977648606197,50,60,70,80,90,100,110,120,9.700000000000017,9.709977648606184,31.730713070100116,31.796024561867096,0.10000000000002274,0.09765426779000563
31,31,   true,211.8,215.3,170,77,131,96,9.7,0.10242085661080076,0.10426540284360188,51.228732,-0.334556,16,90.6,91.10492306237995,-1.5,209.82374911839688,9.94424615836919,50,60,70,80,90,100,110,120,10.0,9.944246158369197,33.723789000000004,33.34879114267824,0.29999999999998295,0.2342685097630124
32,32,   true,221.9,225.1,170,66,132,98,9.8,0.10223048327137543,0.10367577756833177,51.228642,-0.334571,16,90.4,91.09357712244673,-1.5,219.88565033312634,10.061901214729463,50,60,70,80,90,100,110,120,10.099999999999994,10.06190121472946,34.401637158899966,34.14258991566322,0.09999999999999432,0.11765505636026319
33,33,   true,231.9,235.0,125,44,132,99,9.9,0.10251630941286112,0.10367577756833174,51.228552,-0.334586,16,90.2,91.07583518696285,-1.0,229.94755175989502,10.061901426768683,50,60,70,80,90,100,110,120,10.0,10.061901426768685,33.723789000000004,34.14259135466928,-0.09999999999999432,2.120392252891179e-07
34,34,   true,242.0,244.8,27,228,132,79,10.0,0.10289990645463053,0.1037735849056604,51.228462,-0.334598,16,90.2,91.0567192968792,-1.5,239.98991832796025,10.042366568065221,50,60,70,80,90,100,110,120,10.099999999999994,10.042366568065233,34.401637158899966,34.01014655750439,0.09999999999999432,-0.01953485870345162
35,35,   true,252.1,254.8,48,220,132,54,10.1,0.10338345864661654,0.10416666666666666,51.228371,-0.334611,16,90.2,91.03612376338043,-1.0,250.14906619821815,10.159147870257893,50,60,70,80,90,100,110,120,10.099999999999994,10.159147870257897,34.401637158899966,34.80574441559664,0.0,0.11678130219266336
36,36,   true,261.9,264.5,48,0,132,52,10.0,0.10387157695939568,0.10446343779677113,51.228283000000005,-0.334622,16,89.8,91.00051086015465,-0.5,259.9641524240752,9.815086225857094,50,60,70,80,90,100,110,120,9.799999999999983,9.815086225857073,32.388326955599894,32.48812158972298,-0.30000000000001137,-0.3440616444008242
37,37,   true,271.1,273.7,49,122,132,77,9.8,0.1043643263757116,0.10476190476190476,51.228201,-0.334635,16,89.8,90.96368290316539,0.0,269.12696085533196,9.162808431256726,50,60,70,80,90,100,110,120,9.200000000000045,9.162808431256735,28.543815009600287,28.313501207855893,-0.5999999999999375,-0.6522777946003373
38,38,   true,280.3,283.1,256,333,132,93,9.7,0.10486177311725453,0.10506208213944604,51.228120000000004,-0.33465500000000004,16,90.0,90.93198584846694,1.1,278.24078149979664,9.113820644464683,50,60,70,80,90,100,110,120,9.199999999999989,9.113820644464681,28.543815009599932,28.011561465375653,-5.684341886080802e-14,-0.04898778679205407
39,39,   true,289.4,292.4,194,320,131,93,9.5,0.10526315789473686,0.10536398467432953,51.228039,-0.334683,16,90.2,90.90529963145813,1.1,287.45618375026663,9.215402250470019,50,60,70,80,90,100,110,120,9.099999999999966,9.215402250469992,27.926669670899795,28.639468705390602,-0.10000000000002274,0.10158160600531119
40,40,   true,298.5,301.6,194,166,131,93,9.3,0.10576923076923077,0.10556621880998082,51.227959999999996,-0.334715,16,90.2,90.87703542254877,0.5,296.5187864020012,9.06260265173458,50,60,70,80,90,100,110,120,9.100000000000023,9.06260265173455,27.926669670900143,27.69760650754678,5.684341886080802e-14,-0.15279959873544158
41,41,   true,307.7,310.8,226,179,131,93,9.2,0.10628019323671496,0.10607521697203473,51.227881,-0.334752,16,90.2,90.8467128419036,0.0,305.6732170631415,9.154430661140362,50,60,70,80,90,100,110,120,9.199999999999989,9.154430661140339,28.543815009599932,28.26174948446165,0.0999999999999659,0.09182800940578772
42,42,   true,317.2,320.3,280,211,130,93,9.2,0.10679611650485438,0.10648596321393997,51.2278,-0.334795,16,90.2,90.81479433596131,0.0,315.1646663231233,9.491449259981776,50,60,70,80,90,100,110,120,9.5,9.491449259981778,30.435719572500005,30.380955192788562,0.30000000000001137,0.33701859884143914
43,43,   true,326.8,329.8,213,200,130,93,9.3,0.10679611650485438,0.10648596321393997,51.227721,-0.334851,16,90.2,90.78074415674983,-0.5,324.77567241874647,9.611006095623189,50,60,70,80,90,100,110,120,9.600000000000023,9.611006095623168,31.07984394240015,31.151148904751906,0.10000000000002274,0.11955683564139008
44,44,   true,336.4,339.4,217,192,130,92,9.4,0.10658914728682173,0.10648596321394002,51.227645,-0.334916,16,90.2,90.74469102582005,-0.5,334.3622475006884,9.586575081941914,50,60,70,80,90,100,110,120,9.599999999999966,9.58657508194193,31.079843942399783,30.99297881429866,-5.684341886080802e-14,-0.024431013681237346
45,45,   true,346.0,349.0,206,30,131,92,9.5,0.1063829787234042,0.106280193236715,51.227569,-0.334981,16,90.0,90.70033618711037,-0.5,343.94882611099797,9.586578610309553,50,60,70,80,90,100,110,120,9.600000000000023,9.586578610309573,31.07984394240015,30.99300162842003,5.684341886080802e-14,3.528367642502417e-06
46,46,   true,355.6,358.5,257,192,131,92,9.6,0.10638297872340427,0.1059730250481696,51.22749,-0.33504,16,90.0,90.65431468173401,-0.5,353.6464771734076,9.697651062409664,50,60,70,80,90,100,110,120,9.600000000000023,9.697651062409648,31.07984394240015,31.71534720613248,0.0,0.11107245210007477
47,47,   true,364.9,367.8,279,151,131,91,9.5,0.1066925315227934,0.10587102983638116,51.227409,-0.335072,16,90.0,90.606849243946,0.0,362.9248102800865,9.2783331066789,50,60,70,80,90,100,110,120,9.299999999999955,9.278333106678872,29.167705106099717,29.0319551324778,-0.3000000000000682,-0.4193179557307758
48,48,   true,374.1,377.0,266,163,131,91,9.5,0.10763209393346382,0.106280193236715,51.227325,-0.335072,16,90.0,90.55771773029836,0.0,372.2651841183805,9.340373838294003,50,60,70,80,90,100,110,120,9.200000000000045,9.340373838294,28.543815009600287,29.421504757146636,-0.09999999999990905,0.06204073161512724
49,49,   true,383.5,386.4,91,198,132,91,9.4,0.10869565217391304,0.10679611650485438,51.227241,-0.335054,16,90.0,90.50825536470695,0.0,381.68928196441374,9.424097846033254,50,60,70,80,90,100,110,120,9.399999999999977,9.424097846033249,29.79833996039986,29.95131788342421,0.1999999999999318,0.08372400773924937
50,50,   true,392.8,395.9,91,168,132,80,9.4,0.10978043912175643,0.10742187499999996,51.227159,-0.33503099999999997,16,90.0,90.45957501280078,1.1,390.9468571411233,9.257575176709539,50,60,70,80,90,100,110,120,9.300000000000011,9.257575176709565,29.167705106100072,28.902197092232104,-0.0999999999999659,-0.1665226693236832
51,51,   true,401.9,405.4,106,150,132,86,9.3,0.1112140871177016,0.1075268817204301,51.227078999999996,-0.33500599999999997,16,90.0,90.41118791602659,1.7,400.01119197006597,9.064334828942645,50,60,70,80,90,100,110,120,9.099999999999966,9.064334828942663,27.926669670899795,27.70819546297253,-0.20000000000004547,-0.1932403477669027
52,52,   true,410.8,414.7,141,464,132,84,9.2,0.11267605633802814,0.10763209393346382,51.227,-0.334981,15,90.4,90.37749615975422,1.7,408.9664279128736,8.955235942807656,50,60,70,80,90,100,110,120,8.900000000000034,8.955235942807633,26.712613266900206,27.04521440278696,-0.1999999999999318,-0.10909888613502972
53,53,   true,419.4,423.8,284,280,132,83,9.1,0.1137440758293839,0.10794896957801768,51.226924,-0.334956,15,90.6,90.35330261136713,2.3,417.5946870676447,8.628259154771088,50,60,70,80,90,100,110,120,8.599999999999966,8.628259154771115,24.942114344399805,25.10630064870126,-0.3000000000000682,-0.326976788036518
54,54,   true,428.0,432.8,264,143,132,84,8.9,0.11472275334608036,0.1084812623274162,51.226849,-0.334929,15,90.6,90.33118279569892,1.7,426.1436137265369,8.548926658892189,50,60,70,80,90,100,110,120,8.600000000000023,8.548926658892185,24.942114344400135,24.646743533176977,5.684341886080802e-14,-0.07933249587892988
55,55,   true,436.6,441.8,264,305,131,84,8.8,0.1158301158301158,0.10945273631840796,51.226774,-0.334899,15,90.8,90.31935483870969,1.7,434.74090014948905,8.597286422952154,50,60,70,80,90,100,110,120,8.600000000000023,8.597286422952152,24.942114344400135,24.926376746486277,0.0,0.04835976405996689
56,56,   true,445.3,451.3,205,318,131,83,8.7,0.11730205278592375,0.11162790697674417,51.226698999999996,-0.334867,15,91.0,90.31935483870969,2.9,443.3730854654198,8.63218531593078,50,60,70,80,90,100,110,120,8.699999999999989,8.63218531593077,25.525535894099935,25.129154345471992,0.0999999999999659,0.03489889297861737
57,57,   true,453.9,460.7,5,297,132,41,8.6,0.11869436201780413,0.11331444759206795,51.226625,-0.334833,15,91.2,90.32903225806452,3.0,451.9353530524357,8.562267587015889,50,60,70,80,90,100,110,120,8.599999999999966,8.562267587015867,24.942114344399805,24.723727933146524,-0.10000000000002274,-0.069917728914902
58,58,   true,462.1,469.7,5,417,132,36,8.5,0.12,0.11494252873563215,51.226554,-0.334798,15,91.6,90.35483870967741,3.0,460.19783155710223,8.262478504666536,50,60,70,80,90,100,110,120,8.200000000000045,8.262478504666547,22.675875723600257,23.022742106112783,-0.3999999999999204,-0.2997890823493208
59,59,   true,470.4,478.4,348,301,132,79,8.5,0.12037037037037045,0.11583011583011585,51.226482,-0.334764,15,91.8,90.38709677419355,1.8,468.5466088513838,8.348777294281538,50,60,70,80,90,100,110,120,8.299999999999955,8.348777294281547,23.232318242099748,23.506183166665856,0.09999999999990905,0.08629878961500026
60,60,   true,478.7,486.9,354,292,132,83,8.4,0.12149532710280375,0.11718749999999994,51.226411,-0.334729,15,92.0,90.42580645161287,1.2,476.80908958914995,8.262480737766168,50,60,70,80,90,100,110,120,8.300000000000011,8.262480737766168,23.232318242100064,23.022754550825013,5.684341886080802e-14,-0.0862965565153786
61,61,   true,487.1,495.4,282,0,132,84,8.4,0.12322274881516587,0.11892963330029728,51.226338,-0.33469499999999996,15,91.8,90.458064516129,0.6,485.2645577878443,8.455468198694346,50,60,70,80,90,100,110,120,8.400000000000034,8.455468198694348,23.795505518400194,24.1108035405889,0.10000000000002274,0.19298746092817964
62,62,   true,495.1,503.4,268,248,133,85,8.2,0.12440191387559807,0.1191567369385885,51.226269,-0.334665,15,92.0,90.50322580645158,0.0,493.21632896423995,7.951771176395654,50,60,70,80,90,100,110,120,8.0,7.951771176395653,21.583224960000003,21.323775994531214,-0.4000000000000341,-0.5036970222986952
63,63,   true,503.0,511.3,224,107,133,85,8.2,0.12536162005785922,0.12048192771084333,51.226201,-0.334636,15,92.0,90.55483870967741,0.6,501.0426097065325,7.826280742292578,50,60,70,80,90,100,110,120,7.899999999999977,7.8262807422925675,21.047016714899883,20.656046798616973,-0.10000000000002274,-0.12549043410308514
64,64,   true,510.8,519.1,194,103,133,85,8.1,0.12596899224806196,0.12138188608776848,51.226134,-0.334604,15,92.0,90.61290322580645,0.0,508.8187840874014,7.776174380868917,50,60,70,80,90,100,110,120,7.800000000000011,7.776174380868895,20.51755322760006,20.39240020033347,-0.0999999999999659,-0.05010636142367275
65,65,   true,518.8,527.4,266,135,133,85,8.0,0.1259689922480621,0.12160898035547235,51.226065000000006,-0.334564,15,92.0,90.67096774193548,1.3,516.9812036644017,8.162419577000348,50,60,70,80,90,100,110,120,7.999999999999943,8.162419577000321,21.583224959999697,22.46850590274363,0.1999999999999318,0.3862451961314264
66,66,   true,526.4,535.2,249,71,134,85,7.9,0.12584704743465625,0.12126865671641787,51.226002,-0.334523,15,92.0,90.72903225806449,1.3,524.5459482913728,7.564744626971158,50,60,70,80,90,100,110,120,7.600000000000023,7.564744626971105,19.47886052640012,19.298560089616956,-0.3999999999999204,-0.5976749500292158
67,67,   true,533.5,542.7,207,370,134,84,7.7,0.1260911736178468,0.12149532710280375,51.225945,-0.334478,15,92.4,90.81290322580645,2.0,531.61639292731,7.070444635937153,50,60,70,80,90,100,110,120,7.100000000000023,7.070444635937179,17.00016203490011,16.85892254045906,-0.5,-0.49429999103392674
68,68,   true,541.1,550.9,204,145,134,83,7.6,0.12609117361784672,0.12149532710280375,51.225887,-0.334423,15,92.4,90.89677419354837,2.6,539.117211197406,7.500818270095983,50,60,70,80,90,100,110,120,7.600000000000023,7.500818270096033,19.47886052640012,18.973770813512555,0.5,0.43037363415885466
69,69,   true,549.0,559.2,211,302,134,84,7.6,0.12560386473429952,0.12104283054003726,51.225829,-0.334357,15,92.6,90.98064516129033,1.9,547.036590543211,7.919379345804887,50,60,70,80,90,100,110,120,7.899999999999977,7.919379345804941,21.047016714899883,21.150403472723166,0.2999999999999545,0.418561075708908
70,70,   true,557.1,567.8,159,301,135,83,7.7,0.12524084778420044,0.12070566388115135,51.225769,-0.334289,15,92.8,91.06451612903227,2.5,555.2179219926527,8.181331449441679,50,60,70,80,90,100,110,120,8.100000000000023,8.1813314494417,22.126177962900126,22.57274307735494,0.20000000000004547,0.2619521036367587
71,71,   true,565.3,576.6,171,297,135,84,7.8,0.1245210727969348,0.12,51.225713,-0.33421300000000004,15,93.0,91.15483870967743,2.4,563.3900381822438,8.172116189591048,50,60,70,80,90,100,110,120,8.199999999999932,8.172116189591065,22.675875723599628,22.521920899226163,0.09999999999990905,-0.009215259850634538
72,72,   true,573.7,585.6,173,313,135,83,8.0,0.12428298279158698,0.11952191235059766,51.225658,-0.33413000000000004,15,93.2,91.2516129032258,2.4,571.804804303906,8.414766121662247,50,60,70,80,90,100,110,120,8.400000000000091,8.414766121662296,23.795505518400518,23.87923793716906,0.20000000000015916,0.24264993207123098
73,73,   true,581.8,593.9,176,260,135,83,8.1,0.1233396584440228,0.11822660098522167,51.225607000000004,-0.334047,15,93.4,91.35483870967742,1.2,579.9020814790356,8.097277175129575,50,60,70,80,90,100,110,120,8.099999999999909,8.097277175129534,22.126177962899504,22.111304979736612,-0.3000000000001819,-0.3174889465327624
74,74,   true,590.2,602.4,171,321,135,84,8.2,0.12172284644194765,0.1176470588235294,51.225553000000005,-0.333963,15,93.6,91.46451612903229,0.6,588.2848348907319,8.382753411696273,50,60,70,80,90,100,110,120,8.400000000000091,8.382753411696285,23.795505518400518,23.697893616832193,0.3000000000001819,0.28547623656675114
75,75,   true,598.6,610.8,132,0,135,84,8.3,0.12,0.11673151750972767,51.225499,-0.33388,15,93.4,91.56774193548391,0.0,596.6191501265303,8.334315235798421,50,60,70,80,90,100,110,120,8.399999999999977,8.334315235798385,23.795505518399874,23.424817153733663,-1.1368683772161603e-13,-0.04843817589789978
76,76,   true,606.8,619.0,178,110,136,84,8.3,0.11916583912611728,0.11627906976744183,51.225445,-0.333798,15,93.4,91.67741935483872,-0.6,604.9053290312846,8.286178904754408,50,60,70,80,90,100,110,120,8.199999999999932,8.286178904754365,22.675875723599628,23.155010112014548,-0.20000000000004547,-0.04813633104402015
77,77,   true,615.2,627.4,246,151,136,85,8.3,0.11869436201780413,0.11639185257032005,51.225388,-0.33371999999999996,15,93.4,91.78709677419359,0.0,613.2524615361754,8.347132504890713,50,60,70,80,90,100,110,120,8.400000000000091,8.347132504890737,23.795505518400518,23.49692219086917,0.20000000000015916,0.06095360013637219
78,78,   true,623.4,635.6,204,110,135,86,8.3,0.11846001974333667,0.11661807580174932,51.225332,-0.33364299999999997,15,93.4,91.89677419354844,0.6,621.4698751936459,8.217413657470523,50,60,70,80,90,100,110,120,8.199999999999932,8.217413657470502,22.675875723599628,22.772287725770468,-0.20000000000015916,-0.12971884742023576
79,79,   true,631.8,644.2,209,151,134,86,8.3,0.1181102362204724,0.11627906976744183,51.225272,-0.33357,15,93.4,92.00645161290328,1.2,629.8575699013672,8.38769470772143,50,60,70,80,90,100,110,120,8.399999999999977,8.38769470772138,23.795505518399874,23.725839761529745,0.20000000000004547,0.17028105025087825
80,80,   true,640.3,652.9,209,309,133,86,8.3,0.11811023622047255,0.11594202898550725,51.225209,-0.333502,15,93.6,92.1225806451613,1.2,638.3131691998904,8.45559929852314,50,60,70,80,90,100,110,120,8.5,8.455599298523111,24.3654375525,24.11155120982398,0.10000000000002274,0.0679045908017315
81,81,   true,649.0,662.0,218,326,132,86,8.4,0.11834319526627222,0.11571841851494692,51.225142,-0.333437,15,93.8,92.24516129032264,1.7,647.0304959146085,8.717326714718203,50,60,70,80,90,100,110,120,8.700000000000045,8.717326714718183,25.52553589410027,25.627309247979767,0.20000000000004547,0.2617274161950718
82,82,   true,657.8,671.0,156,160,132,86,8.5,0.11822660098522167,0.1153846153846154,51.225072,-0.333378,15,93.8,92.36774193548392,1.2,655.8319543772701,8.801458462661554,50,60,70,80,90,100,110,120,8.799999999999955,8.801458462661572,26.115702201599735,26.124359459066344,0.09999999999990905,0.08413174794338829
83,83,   true,666.4,679.7,121,289,132,85,8.6,0.1176470588235294,0.11472275334608027,51.225004999999996,-0.33331700000000003,15,94.0,92.48387096774198,0.6,664.407957739528,8.576003362257916,50,60,70,80,90,100,110,120,8.600000000000023,8.576003362257893,24.942114344400135,24.803116240759206,-0.1999999999999318,-0.22545510040367844
84,84,   true,675.0,688.5,203,143,132,85,8.6,0.11730205278592368,0.1143946615824595,51.224939,-0.333253,15,94.0,92.5935483870968,1.2,672.9941061514771,8.586148411949111,50,60,70,80,90,100,110,120,8.600000000000023,8.586148411949125,24.942114344400135,24.861833027419035,0.0,0.010145049691232089
85,85,   true,683.4,697.1,213,118,132,85,8.6,0.11661807580174915,0.1138519924098672,51.224872999999995,-0.33319299999999996,15,94.0,92.70322580645168,1.2,681.4390282441796,8.444922092702393,50,60,70,80,90,100,110,120,8.399999999999977,8.444922092702427,23.795505518399874,24.05069651610129,-0.20000000000004547,-0.14122631924669804
86,86,   true,691.8,705.9,191,296,132,85,8.6,0.1153846153846154,0.11278195488721808,51.224807,-0.333135,15,94.2,92.81290322580651,1.8,689.8159192116487,8.376890967469249,50,60,70,80,90,100,110,120,8.399999999999977,8.376890967469194,23.795505518399874,23.664759157641768,0.0,-0.06803112523323307
87,87,   true,700.0,714.5,211,272,132,85,8.4,0.1149425287356322,0.11278195488721808,51.224742,-0.333079,15,94.4,92.9225806451613,1.8,698.0285289659847,8.21260975433595,50,60,70,80,90,100,110,120,8.200000000000045,8.212609754335972,22.675875723600257,22.74567013232488,-0.1999999999999318,-0.16428121313322208
88,88,   true,708.3,723.0,191,301,132,85,8.4,0.11428571428571427,0.1121495327102804,51.224676,-0.333023,15,94.6,93.03225806451616,1.2,706.3391683566269,8.310639390642207,50,60,70,80,90,100,110,120,8.299999999999955,8.310639390642223,23.232318242099748,23.291917310101496,0.09999999999990905,0.09802963630625072
89,89,   true,717.2,732.0,203,206,132,86,8.4,0.1136363636363636,0.11100832562442192,51.224605,-0.332965,15,94.6,93.12903225806456,0.6,715.2072006776431,8.86803232101618,50,60,70,80,90,100,110,120,8.900000000000091,8.86803232101613,26.712613266900547,26.521061216824727,0.6000000000001364,0.5573929303739078
90,90,   true,725.7,740.5,216,106,132,86,8.5,0.11288805268109132,0.10989010989010983,51.224537,-0.332909,15,94.6,93.21935483870972,0.6,723.714870970787,8.507670293143997,50,60,70,80,90,100,110,120,8.5,8.507670293143974,24.3654375525,24.40943152243508,-0.40000000000009095,-0.36036202787215643
91,91,   true,734.7,749.6,232,203,132,87,8.6,0.1121495327102804,0.10934393638170972,51.224464000000005,-0.332853,15,94.6,93.30322580645165,0.6,732.7202771339025,9.00540616311551,50,60,70,80,90,100,110,120,9.0,9.005406163115481,27.316269090000002,27.349095881073886,0.5,0.4977358699715069
92,92,   true,744.3,759.3,196,403,132,86,8.9,0.1115241635687732,0.10826771653543303,51.224385999999996,-0.332796,15,94.8,93.40000000000003,0.5,742.2586437024161,9.538366568513583,50,60,70,80,90,100,110,120,9.599999999999909,9.538366568513538,31.079843942399414,30.682050536137723,0.599999999999909,0.5329604053980574
93,93,   true,753.4,768.4,242,125,132,86,9.0,0.11080332409972304,0.10742187500000004,51.224309999999996,-0.332744,15,94.8,93.4903225806452,0.5,751.4526257237808,9.193982021364754,50,60,70,80,90,100,110,120,9.100000000000023,9.193982021364718,27.926669670900143,28.506484599356668,-0.4999999999998863,-0.3443845471488203
94,94,   true,762.8,778.0,287,206,132,87,9.1,0.11,0.10679611650485438,51.224232,-0.33269299999999996,15,94.8,93.58064516129036,1.1,760.8248216973094,9.37219597352865,50,60,70,80,90,100,110,120,9.399999999999977,9.372195973528619,29.79833996039986,29.62232112788504,0.2999999999999545,0.178213952163901
95,95,   true,772.0,787.8,267,154,132,88,9.3,0.11080332409972304,0.1066925315227934,51.224154,-0.33264699999999997,15,94.8,93.67096774193551,2.2,770.070689859009,9.245868161699569,50,60,70,80,90,100,110,120,9.200000000000045,9.245868161699605,28.543815009600287,28.82914459052029,-0.1999999999999318,-0.12632781182901454
96,96,   true,781.3,797.7,208,508,132,88,9.3,0.11080332409972304,0.106280193236715,51.224077,-0.3326,15,95.2,93.77419354838716,2.2,779.2369678447386,9.166277985729558,50,60,70,80,90,100,110,120,9.299999999999955,9.166277985729607,29.167705106099717,28.33494743456405,0.09999999999990905,-0.07959017596999729
97,97,   true,790.4,807.5,136,473,133,87,9.2,0.11142061281337054,0.10648596321394002,51.224,-0.332554,15,95.6,93.8903225806452,2.8,788.378613136661,9.141645291922384,50,60,70,80,90,100,110,120,9.100000000000023,9.141645291922373,27.926669670900143,28.18286209365349,-0.1999999999999318,-0.024632693807234318
98,98,   true,799.4,816.9,184,153,133,85,9.2,0.11267605633802814,0.1074218749999999,51.223924,-0.332509,15,95.6,93.99354838709681,1.7,797.3917514019818,9.013138265320736,50,60,70,80,90,100,110,120,9.0,9.013138265320777,27.316269090000002,27.39608027773712,-0.10000000000002274,-0.1285070266015964
99,99,   true,808.3,826.0,214,310,133,85,9.1,0.1137440758293839,0.1077375122428991,51.223849,-0.332466,15,95.8,94.10322580645165,1.1,806.2526855435767,8.86093414159498,50,60,70,80,90,100,110,120,8.899999999999977,8.860934141594953,26.71261326689987,26.478622059229355,-0.10000000000002274,-0.1522041237258236
